player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Thomas Johansson,91.67,hard,29.49,52.62,53.82,78.44,29.97,75.89,53.96
Lleyton Hewitt,88.89,hard,32.53,56.7,48.09,84.65,36.27,76.51,58.34
Neville Godwin,83.33,hard,24.08,40.74,43.89,73.91,10.85,65.6,54.21
Andre Agassi,83.33,hard,32.69,54.86,46.28,85.13,34.46,73.6,54.61
Tim Henman,81.82,hard,34.24,52.07,46.33,82.7,31.81,74.23,53.48
Goran Ivanisevic,80.0,hard,22.64,45.39,36.35,85.97,15.64,79.48,52.21
Patrick Rafter,80.0,hard,30.17,50.89,51.16,87.72,27.81,76.9,51.43
Guillermo Canas,77.78,hard,33.75,52.79,44.9,79.32,32.3,71.52,51.99
Greg Rusedski,75.0,hard,29.51,47.85,39.38,86.46,20.67,80.46,52.69
Pete Sampras,75.0,hard,28.36,48.12,42.2,85.86,19.02,79.26,55.62
Thomas Johansson,91.67,clay,29.41,47.29,39.41,73.57,25.17,68.12,51.09
Lleyton Hewitt,88.89,clay,40.4,53.38,49.35,72.56,41.83,68.74,51.59
Neville Godwin,83.33,clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Agassi,83.33,clay,31.32,52.92,36.95,73.5,34.04,67.95,44.34
Tim Henman,81.82,clay,38.8,52.38,49.2,76.16,37.45,71.66,53.29
Goran Ivanisevic,80.0,clay,17.95,39.02,33.33,63.5,13.24,69.05,57.58
Patrick Rafter,80.0,clay,38.4,51.57,38.89,81.76,35.3,73.66,54.99
Guillermo Canas,77.78,clay,36.42,57.19,42.67,78.18,37.73,71.55,56.28
Greg Rusedski,75.0,clay,29.18,42.18,28.29,78.89,21.95,71.63,53.63
Pete Sampras,75.0,clay,30.28,44.47,34.82,78.38,18.0,72.52,43.71
Thomas Johansson,91.67,grass,25.64,54.84,52.17,91.12,29.84,84.24,56.9
Lleyton Hewitt,88.89,grass,34.72,55.62,44.56,88.71,34.47,74.56,61.7
Neville Godwin,83.33,grass,33.16,52.66,54.18,88.33,29.58,82.26,54.43
Andre Agassi,83.33,grass,30.85,55.87,40.88,90.7,32.19,76.55,64.81
Tim Henman,81.82,grass,31.37,53.49,43.2,90.06,28.23,76.86,57.44
Goran Ivanisevic,80.0,grass,19.71,42.35,37.96,91.34,9.55,85.07,58.79
Patrick Rafter,80.0,grass,25.71,48.46,35.9,88.78,20.21,77.8,59.31
Guillermo Canas,77.78,grass,29.77,52.63,43.85,78.92,28.2,74.04,50.47
Greg Rusedski,75.0,grass,27.53,49.26,45.15,89.54,22.0,83.25,62.18
Pete Sampras,75.0,grass,26.86,45.76,44.1,93.86,20.37,82.96,57.85
