player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Serena Williams,90.0,hard,0,0,0,0,0,0,0
Venus Williams,87.5,hard,0,0,0,0,0,0,0
Patricia Wartusch,84.62,hard,0,0,0,0,0,0,0
Dinara Safina,81.82,hard,0,0,0,0,0,0,0
Justine Henin,80.0,hard,0,0,0,0,0,0,0
Myriam Casanova,78.57,hard,0,0,0,0,0,0,0
Monica Seles,76.92,hard,0,0,0,0,0,0,0
Kim Clijsters,76.92,hard,0,0,0,0,0,0,0
Vera Zvonareva,75.0,hard,0,0,0,0,0,0,0
Jelena Dokic,74.07,hard,0,0,0,0,0,0,0
Serena Williams,90.0,clay,0,0,0,0,0,0,0
Venus Williams,87.5,clay,0,0,0,0,0,0,0
Patricia Wartusch,84.62,clay,0,0,0,0,0,0,0
Dinara Safina,81.82,clay,0,0,0,0,0,0,0
Justine Henin,80.0,clay,0,0,0,0,0,0,0
Myriam Casanova,78.57,clay,0,0,0,0,0,0,0
Monica Seles,76.92,clay,0,0,0,0,0,0,0
Kim Clijsters,76.92,clay,0,0,0,0,0,0,0
Vera Zvonareva,75.0,clay,0,0,0,0,0,0,0
Jelena Dokic,74.07,clay,0,0,0,0,0,0,0
Serena Williams,90.0,grass,0,0,0,0,0,0,0
Venus Williams,87.5,grass,0,0,0,0,0,0,0
Patricia Wartusch,84.62,grass,0,0,0,0,0,0,0
Dinara Safina,81.82,grass,0,0,0,0,0,0,0
Justine Henin,80.0,grass,0,0,0,0,0,0,0
Myriam Casanova,78.57,grass,0,0,0,0,0,0,0
Monica Seles,76.92,grass,0,0,0,0,0,0,0
Kim Clijsters,76.92,grass,0,0,0,0,0,0,0
Vera Zvonareva,75.0,grass,0,0,0,0,0,0,0
Jelena Dokic,74.07,grass,0,0,0,0,0,0,0
