player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Melinda Czink,94.12,hard,0,0,0,0,0,0,0
Serena Williams,90.32,hard,0,0,0,0,0,0,0
Venus Williams,87.5,hard,0,0,0,0,0,0,0
Amelie Mauresmo,83.33,hard,0,0,0,0,0,0,0
Monica Seles,78.38,hard,0,0,0,0,0,0,0
Martina Hingis,77.78,hard,0,0,0,0,0,0,0
Kim Clijsters,77.08,hard,0,0,0,0,0,0,0
Anabel Medina Garrigues,75.0,hard,0,0,0,0,0,0,0
Lindsay Davenport,74.19,hard,0,0,0,0,0,0,0
Jennifer Capriati,73.17,hard,0,0,0,0,0,0,0
Melinda Czink,94.12,clay,0,0,0,0,0,0,0
Serena Williams,90.32,clay,0,0,0,0,0,0,0
Venus Williams,87.5,clay,0,0,0,0,0,0,0
Amelie Mauresmo,83.33,clay,0,0,0,0,0,0,0
Monica Seles,78.38,clay,0,0,0,0,0,0,0
Martina Hingis,77.78,clay,0,0,0,0,0,0,0
Kim Clijsters,77.08,clay,0,0,0,0,0,0,0
Anabel Medina Garrigues,75.0,clay,0,0,0,0,0,0,0
Lindsay Davenport,74.19,clay,0,0,0,0,0,0,0
Jennifer Capriati,73.17,clay,0,0,0,0,0,0,0
Melinda Czink,94.12,grass,0,0,0,0,0,0,0
Serena Williams,90.32,grass,0,0,0,0,0,0,0
Venus Williams,87.5,grass,0,0,0,0,0,0,0
Amelie Mauresmo,83.33,grass,0,0,0,0,0,0,0
Monica Seles,78.38,grass,0,0,0,0,0,0,0
Martina Hingis,77.78,grass,0,0,0,0,0,0,0
Kim Clijsters,77.08,grass,0,0,0,0,0,0,0
Anabel Medina Garrigues,75.0,grass,0,0,0,0,0,0,0
Lindsay Davenport,74.19,grass,0,0,0,0,0,0,0
Jennifer Capriati,73.17,grass,0,0,0,0,0,0,0
