player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Samantha Stosur,86.96,hard,35.46,49.44,49.93,0,0,68.63,47.03
Francesca Schiavone,84.21,hard,39.81,56.66,55.1,0,0,65.51,49.58
Venus Williams,83.33,hard,42.35,57.88,54.22,0,0,73.84,47.89
Flavia Pennetta,76.0,hard,39.32,55.88,56.05,0,0,67.29,53.56
Aravane Rezai,75.0,hard,34.73,56.12,42.03,0,0,68.64,48.46
Nadia Petrova,75.0,hard,36.31,57.32,52.76,0,0,72.42,51.78
Shahar Peer,75.0,hard,40.42,58.39,50.61,0,0,65.06,45.91
Agnes Szavay,73.68,hard,40.81,57.43,51.9,0,0,61.69,41.24
Justine Henin,72.73,hard,41.76,60.28,52.02,0,0,69.06,54.62
Jelena Jankovic,72.73,hard,39.3,56.89,56.25,0,0,61.83,42.43
Samantha Stosur,86.96,clay,41.15,55.35,52.13,0,0,73.72,59.78
Francesca Schiavone,84.21,clay,41.57,60.6,47.16,0,0,67.33,53.4
Venus Williams,83.33,clay,37.57,59.59,43.98,0,0,73.2,47.69
Flavia Pennetta,76.0,clay,45.28,61.08,51.89,0,0,66.76,52.56
Aravane Rezai,75.0,clay,41.42,61.36,54.85,0,0,68.17,49.24
Nadia Petrova,75.0,clay,37.64,56.75,53.74,0,0,72.47,50.26
Shahar Peer,75.0,clay,36.94,55.91,48.04,0,0,64.35,45.71
Agnes Szavay,73.68,clay,45.21,59.15,55.31,0,0,62.28,46.03
Justine Henin,72.73,clay,36.27,54.98,60.41,0,0,71.15,51.94
Jelena Jankovic,72.73,clay,39.86,66.12,53.27,0,0,64.41,49.34
Samantha Stosur,86.96,grass,30.17,56.42,34.02,0,0,72.17,44.38
Francesca Schiavone,84.21,grass,32.02,50.58,40.72,0,0,58.18,45.74
Venus Williams,83.33,grass,40.86,59.72,44.25,0,0,73.39,48.85
Flavia Pennetta,76.0,grass,45.56,52.04,46.53,0,0,75.69,39.29
Aravane Rezai,75.0,grass,28.18,50.56,43.33,0,0,69.78,48.92
Nadia Petrova,75.0,grass,18.3,48.85,39.17,0,0,61.8,42.72
Shahar Peer,75.0,grass,35.85,50.61,37.12,0,0,63.93,38.67
Agnes Szavay,73.68,grass,34.59,45.79,50.0,0,0,65.24,37.44
Justine Henin,72.73,grass,40.93,54.65,50.53,0,0,78.14,56.78
Jelena Jankovic,72.73,grass,37.04,66.1,42.91,0,0,65.6,38.86
