player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Justine Henin,97.44,hard,45.48,59.25,51.01,0,0,72.12,53.07
Lindsay Davenport,92.86,hard,48.2,60.67,63.47,0,0,72.39,52.98
Venus Williams,86.11,hard,43.42,59.81,49.93,0,0,73.85,48.57
Kim Clijsters,82.35,hard,44.59,59.77,48.07,0,0,68.06,58.4
Serena Williams,80.65,hard,37.98,58.33,56.78,0,0,69.75,47.19
Agnes Szavay,78.95,hard,36.49,59.72,42.62,0,0,69.52,51.07
Maria Sharapova,77.42,hard,43.58,59.13,57.13,0,0,71.02,44.66
Anna Chakvetadze,74.55,hard,41.1,58.32,53.43,0,0,66.31,49.67
Nicole Vaidisova,72.73,hard,36.02,56.68,44.45,0,0,73.51,52.08
Na Li,72.22,hard,39.78,58.71,47.01,0,0,62.51,50.95
Justine Henin,97.44,clay,49.94,60.04,62.07,0,0,70.36,48.89
Lindsay Davenport,92.86,clay,0.0,0.0,0.0,0,0,0.0,0.0
Venus Williams,86.11,clay,42.31,58.84,61.29,0,0,68.66,47.42
Kim Clijsters,82.35,clay,29.73,40.74,50.0,0,0,68.09,21.21
Serena Williams,80.65,clay,39.66,57.01,53.0,0,0,66.8,51.99
Agnes Szavay,78.95,clay,53.7,59.67,62.26,0,0,69.1,56.66
Maria Sharapova,77.42,clay,35.98,60.99,51.46,0,0,59.65,35.32
Anna Chakvetadze,74.55,clay,38.18,55.1,45.59,0,0,61.19,52.43
Nicole Vaidisova,72.73,clay,36.42,58.62,47.14,0,0,73.69,52.23
Na Li,72.22,clay,39.25,52.91,48.68,0,0,62.0,48.21
Justine Henin,97.44,grass,45.76,64.4,55.78,0,0,76.81,61.28
Lindsay Davenport,92.86,grass,0.0,0.0,0.0,0,0,0.0,0.0
Venus Williams,86.11,grass,41.32,56.06,36.6,0,0,76.98,41.13
Kim Clijsters,82.35,grass,0.0,0.0,0.0,0,0,0.0,0.0
Serena Williams,80.65,grass,39.39,63.75,69.0,0,0,73.53,55.72
Agnes Szavay,78.95,grass,32.14,57.42,27.78,0,0,75.37,43.64
Maria Sharapova,77.42,grass,39.34,58.04,51.21,0,0,68.39,49.22
Anna Chakvetadze,74.55,grass,37.79,57.82,50.48,0,0,72.31,54.13
Nicole Vaidisova,72.73,grass,29.78,59.0,64.66,0,0,73.37,43.72
Na Li,72.22,grass,33.91,55.56,42.19,0,0,65.99,41.59
