player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Jennifer Capriati,88.89,hard,0,0,0,0,0,0,0
Amelie Mauresmo,81.82,hard,0,0,0,0,0,0,0
Justine Henin,81.82,hard,0,0,0,0,0,0,0
Martina Hingis,77.27,hard,0,0,0,0,0,0,0
Iroda Tulyaganova,76.47,hard,0,0,0,0,0,0,0
Paola Suarez,75.0,hard,0,0,0,0,0,0,0
Kim Clijsters,75.0,hard,0,0,0,0,0,0,0
Arantxa Sanchez Vicario,74.07,hard,0,0,0,0,0,0,0
Amanda Coetzer,72.73,hard,0,0,0,0,0,0,0
Angeles Montolio,71.05,hard,0,0,0,0,0,0,0
Jennifer Capriati,88.89,clay,0,0,0,0,0,0,0
Amelie Mauresmo,81.82,clay,0,0,0,0,0,0,0
Justine Henin,81.82,clay,0,0,0,0,0,0,0
Martina Hingis,77.27,clay,0,0,0,0,0,0,0
Iroda Tulyaganova,76.47,clay,0,0,0,0,0,0,0
Paola Suarez,75.0,clay,0,0,0,0,0,0,0
Kim Clijsters,75.0,clay,0,0,0,0,0,0,0
Arantxa Sanchez Vicario,74.07,clay,0,0,0,0,0,0,0
Amanda Coetzer,72.73,clay,0,0,0,0,0,0,0
Angeles Montolio,71.05,clay,0,0,0,0,0,0,0
Jennifer Capriati,88.89,grass,0,0,0,0,0,0,0
Amelie Mauresmo,81.82,grass,0,0,0,0,0,0,0
Justine Henin,81.82,grass,0,0,0,0,0,0,0
Martina Hingis,77.27,grass,0,0,0,0,0,0,0
Iroda Tulyaganova,76.47,grass,0,0,0,0,0,0,0
Paola Suarez,75.0,grass,0,0,0,0,0,0,0
Kim Clijsters,75.0,grass,0,0,0,0,0,0,0
Arantxa Sanchez Vicario,74.07,grass,0,0,0,0,0,0,0
Amanda Coetzer,72.73,grass,0,0,0,0,0,0,0
Angeles Montolio,71.05,grass,0,0,0,0,0,0,0
