player,win_rate,surface,1st_rt_pt_won,2nd_rt_pt_won,bp_convert,hld_rate,brk_rate,1st_pt_won,2nd_pt_won
Serena Williams,81.82,hard,37.86,58.96,50.37,0,0,73.7,50.12
Kim Clijsters,81.25,hard,42.2,57.47,54.28,0,0,69.2,55.47
Maria Sharapova,80.0,hard,42.84,62.09,51.56,0,0,66.32,40.23
Elena Dementieva,76.6,hard,43.71,58.86,53.99,0,0,65.61,49.13
Vera Zvonareva,73.81,hard,40.61,58.18,52.9,0,0,68.21,48.44
Victoria Azarenka,73.33,hard,43.71,63.89,54.38,0,0,65.52,46.08
Akgul Amanmuradova,71.43,hard,31.35,53.26,36.76,0,0,70.38,42.36
Flavia Pennetta,71.11,hard,39.08,57.58,52.82,0,0,67.61,52.4
Na Li,70.97,hard,40.33,57.63,51.89,0,0,65.6,47.1
Marion Bartoli,70.83,hard,40.13,60.64,50.46,0,0,66.12,48.87
Serena Williams,81.82,clay,37.69,56.81,36.82,0,0,67.94,58.99
Kim Clijsters,81.25,clay,0.0,0.0,0.0,0,0,0.0,0.0
Maria Sharapova,80.0,clay,41.99,56.53,49.11,0,0,57.97,50.36
Elena Dementieva,76.6,clay,40.2,58.18,50.06,0,0,67.43,45.84
Vera Zvonareva,73.81,clay,37.13,75.96,70.0,0,0,75.0,15.62
Victoria Azarenka,73.33,clay,44.77,69.77,60.12,0,0,60.17,35.96
Akgul Amanmuradova,71.43,clay,31.17,51.1,39.07,0,0,62.55,44.14
Flavia Pennetta,71.11,clay,41.91,60.85,54.11,0,0,67.51,50.3
Na Li,70.97,clay,42.32,58.68,54.16,0,0,65.94,54.87
Marion Bartoli,70.83,clay,39.87,58.46,58.02,0,0,63.8,43.66
Serena Williams,81.82,grass,40.65,57.12,46.47,0,0,85.29,58.46
Kim Clijsters,81.25,grass,0.0,0.0,0.0,0,0,0.0,0.0
Maria Sharapova,80.0,grass,38.21,57.53,56.55,0,0,69.83,45.23
Elena Dementieva,76.6,grass,45.46,61.87,57.07,0,0,75.0,47.26
Vera Zvonareva,73.81,grass,40.7,53.25,42.26,0,0,68.47,45.77
Victoria Azarenka,73.33,grass,34.9,59.05,49.24,0,0,78.11,45.91
Akgul Amanmuradova,71.43,grass,25.84,57.14,33.34,0,0,64.74,60.3
Flavia Pennetta,71.11,grass,40.39,61.68,43.0,0,0,69.03,60.86
Na Li,70.97,grass,34.54,52.07,42.85,0,0,64.32,56.7
Marion Bartoli,70.83,grass,43.18,70.68,48.74,0,0,68.21,47.49
